,agencia,decisao,canal,DT_PROPOSTA,regra,publico,segmento,cheque_especial,qtd,Score_A,Score_B,TimeOut_A,TimeOut_B,Limite,lat,lon
1694,20,NEGAR,Mobile Banking PJ,2021-09-15,01,PJ,Massificado,TRUE,4775,229,80,Consulta OK,Consulta OK,0,-23.667436755448627,-46.757501994057606
1695,12,NEGAR,Mobile Banking PF,2021-09-04,03,PF,Massificado,FALSE,1084,309,12,Consulta OK,Consulta OK,0,-23.907285240017504,-46.454121092071766
1696,13,APROVAR,Mobile Banking PJ,2021-09-15,10,PJ,Altíssima Renda,FALSE,2068,348,101,Consulta OK,TimeOut,3751352,-23.446591879222854,-46.384201332544905
1697,9,APROVAR,Agência Física PF,2021-09-20,10,PF,Altíssima Renda,TRUE,346,328,100,Consulta OK,Consulta OK,426964,-23.60022073807483,-46.49617273256741
1698,10,DERIVAR,Agência Física PJ,2021-09-10,06,PJ,Alta Renda,TRUE,804,140,35,Consulta OK,Consulta OK,0,-23.505676287621807,-46.82844119560568
1699,3,NEGAR,Agência Física PJ,2021-09-03,02,PJ,Média Renda,TRUE,4885,503,92,TimeOut,Consulta OK,0,-23.994357696186253,-46.48457871863402
1700,8,DERIVAR,Mobile Banking PF,2021-09-08,07,PF,Alta Renda,FALSE,5483,89,63,Consulta OK,Consulta OK,0,-23.469920551311628,-46.5328076758807
1701,11,DERIVAR,Internet Banking PJ,2021-09-07,07,PJ,Altíssima Renda,FALSE,3883,68,43,Consulta OK,Consulta OK,0,-23.37483120658083,-46.90214846833905
1702,20,DERIVAR,Mobile Banking PJ,2021-09-16,07,PJ,Altíssima Renda,TRUE,6209,416,50,Consulta OK,Consulta OK,0,-23.649952807987134,-46.51785670184784
1703,4,NEGAR,Internet Banking PJ,2021-09-18,04,PJ,Massificado,TRUE,1318,109,108,Consulta OK,TimeOut,0,-23.793034528342083,-46.729584733341184
1704,17,NEGAR,Mobile Banking PF,2021-09-15,03,PF,Altíssima Renda,TRUE,854,213,46,Consulta OK,Consulta OK,0,-23.698005446304144,-46.74376889750455
1705,14,DERIVAR,Mobile Banking PF,2021-09-09,09,PF,Média Renda,TRUE,2686,423,13,Consulta OK,Consulta OK,0,-23.448081383718392,-46.487649280643986
1706,7,NEGAR,Internet Banking PJ,2021-09-15,03,PJ,Massificado,TRUE,5524,441,62,Consulta OK,Consulta OK,0,-23.55729492776669,-46.72881981006554
1707,2,NEGAR,Internet Banking PF,2021-09-01,04,PF,Altíssima Renda,TRUE,3197,331,101,Consulta OK,TimeOut,0,-23.61440037576134,-46.68393538091004
1708,7,DERIVAR,Mobile Banking PF,2021-09-06,06,PF,Média Renda,FALSE,2371,51,96,Consulta OK,Consulta OK,0,-23.18121893281505,-46.1354471282205
1709,11,NEGAR,Internet Banking PJ,2021-09-06,01,PJ,Altíssima Renda,FALSE,5113,281,14,Consulta OK,Consulta OK,0,-23.474273771689273,-46.44871078226198
1710,2,NEGAR,Mobile Banking PF,2021-09-15,04,PF,Massificado,TRUE,77,480,20,Consulta OK,Consulta OK,0,-23.104833568966043,-46.877556682077675
1711,8,DERIVAR,Internet Banking PJ,2021-09-14,06,PJ,Massificado,TRUE,6796,356,36,Consulta OK,Consulta OK,0,-23.711631819048936,-46.58704374284604
1712,10,NEGAR,Agência Física PJ,2021-09-19,04,PJ,Altíssima Renda,FALSE,435,137,4,Consulta OK,Consulta OK,0,-23.7134940148371,-46.715381960626374
1713,6,NEGAR,Mobile Banking PF,2021-09-11,03,PF,Alta Renda,FALSE,1296,38,80,Consulta OK,Consulta OK,0,-23.30820687585335,-46.85795444721297
1714,15,DERIVAR,Internet Banking PF,2021-09-11,06,PF,Altíssima Renda,FALSE,965,428,75,Consulta OK,Consulta OK,0,-23.589831708790836,-47.010383348896156
1715,8,DERIVAR,Agência Física PJ,2021-09-04,08,PJ,Altíssima Renda,TRUE,6978,203,52,Consulta OK,Consulta OK,0,-23.77259705435407,-46.7937329945009
1716,6,NEGAR,Mobile Banking PJ,2021-09-04,04,PJ,Média Renda,FALSE,3883,508,92,TimeOut,Consulta OK,0,-23.282892520395865,-46.78539235592141
1717,18,NEGAR,Agência Física PF,2021-09-01,01,PF,Média Renda,FALSE,4178,254,66,Consulta OK,Consulta OK,0,-23.148390264319264,-46.520480967246115
1718,13,NEGAR,Mobile Banking PJ,2021-09-17,02,PJ,Alta Renda,TRUE,235,455,59,Consulta OK,Consulta OK,0,-23.604074934917044,-46.827783759765275
1719,14,NEGAR,Mobile Banking PF,2021-09-15,05,PF,Massificado,FALSE,5449,76,13,Consulta OK,Consulta OK,0,-23.527436977233585,-46.49619159744054
1720,17,DERIVAR,Internet Banking PJ,2021-09-16,08,PJ,Média Renda,FALSE,6649,478,56,Consulta OK,Consulta OK,0,-23.48171162158009,-46.7854352139292
1721,17,NEGAR,Mobile Banking PJ,2021-09-07,02,PJ,Massificado,FALSE,1843,455,15,Consulta OK,Consulta OK,0,-23.45703866221653,-46.35284791474931
1722,13,DERIVAR,Internet Banking PJ,2021-09-14,06,PJ,Média Renda,TRUE,2180,213,92,Consulta OK,Consulta OK,0,-23.23794924645828,-46.55087763496245
1723,13,DERIVAR,Mobile Banking PJ,2021-09-03,09,PJ,Massificado,TRUE,244,181,75,Consulta OK,Consulta OK,0,-23.49428491603845,-46.85607442741732
1724,3,NEGAR,Agência Física PJ,2021-09-06,05,PJ,Alta Renda,FALSE,2524,124,73,Consulta OK,Consulta OK,0,-23.753823038244523,-46.680327656919935
1725,9,DERIVAR,Mobile Banking PF,2021-09-03,07,PF,Altíssima Renda,TRUE,5698,483,14,Consulta OK,Consulta OK,0,-23.60361391227551,-46.721428890231316
1726,8,NEGAR,Mobile Banking PF,2021-09-15,03,PF,Média Renda,TRUE,2009,181,2,Consulta OK,Consulta OK,0,-23.64668352679207,-46.51676207699919
1727,13,DERIVAR,Internet Banking PJ,2021-09-12,08,PJ,Alta Renda,FALSE,2162,474,78,Consulta OK,Consulta OK,0,-23.2301957012937,-46.460534797325245
1728,9,NEGAR,Agência Física PF,2021-09-17,05,PF,Média Renda,TRUE,4381,519,71,TimeOut,Consulta OK,0,-23.513866929497798,-46.483215449635395
1729,4,NEGAR,Mobile Banking PF,2021-09-18,01,PF,Massificado,FALSE,3422,370,15,Consulta OK,Consulta OK,0,-23.29947029129248,-46.76116938582903
1730,2,NEGAR,Agência Física PJ,2021-09-17,01,PJ,Altíssima Renda,TRUE,3270,445,20,Consulta OK,Consulta OK,0,-23.49772036562244,-46.57465974884822
1731,5,DERIVAR,Internet Banking PJ,2021-09-13,09,PJ,Alta Renda,FALSE,217,334,104,Consulta OK,TimeOut,0,-23.19108250153736,-46.4061189175876
1732,13,APROVAR,Mobile Banking PF,2021-09-20,10,PF,Altíssima Renda,TRUE,3751,130,8,Consulta OK,Consulta OK,6624266,-23.458553488856055,-46.96571633434566
1733,16,APROVAR,Mobile Banking PF,2021-09-13,10,PF,Massificado,FALSE,3690,26,11,Consulta OK,Consulta OK,5298840,-23.56657006414054,-46.75710839550411
1734,19,APROVAR,Internet Banking PJ,2021-09-16,10,PJ,Altíssima Renda,FALSE,5716,518,94,TimeOut,Consulta OK,4327012,-23.862448593647674,-46.354347886745046
1735,8,NEGAR,Agência Física PF,2021-09-18,01,PF,Alta Renda,FALSE,5571,266,43,Consulta OK,Consulta OK,0,-23.546096095340047,-46.75080197900999
1736,14,DERIVAR,Mobile Banking PJ,2021-09-17,09,PJ,Alta Renda,FALSE,1041,320,73,Consulta OK,Consulta OK,0,-23.534748907497193,-46.38612852522087
1737,19,DERIVAR,Internet Banking PF,2021-09-01,09,PF,Altíssima Renda,FALSE,5550,16,47,Consulta OK,Consulta OK,0,-23.564298132220866,-46.46923845716337
1738,9,DERIVAR,Agência Física PJ,2021-09-20,08,PJ,Altíssima Renda,TRUE,5639,8,44,Consulta OK,Consulta OK,0,-23.56549115280039,-46.576319080344206
1739,3,DERIVAR,Mobile Banking PJ,2021-09-12,08,PJ,Massificado,TRUE,4684,21,108,Consulta OK,TimeOut,0,-23.631514876761365,-46.393609015867845
1740,3,DERIVAR,Internet Banking PF,2021-09-20,06,PF,Média Renda,FALSE,4850,339,99,Consulta OK,Consulta OK,0,-23.49424304657641,-46.14341884525023
1741,2,NEGAR,Internet Banking PF,2021-09-09,04,PF,Massificado,TRUE,6786,116,14,Consulta OK,Consulta OK,0,-23.637843251879058,-46.2806133041741
1742,6,NEGAR,Agência Física PJ,2021-09-12,05,PJ,Altíssima Renda,TRUE,1967,182,16,Consulta OK,Consulta OK,0,-23.61046090061759,-46.71205622525826
1743,13,DERIVAR,Internet Banking PF,2021-09-18,08,PF,Alta Renda,FALSE,2110,507,43,TimeOut,Consulta OK,0,-23.327885894361188,-46.98645963640396
1744,10,NEGAR,Internet Banking PF,2021-09-16,04,PF,Massificado,TRUE,3944,303,72,Consulta OK,Consulta OK,0,-23.561413025152785,-46.38257625534167
1745,17,DERIVAR,Internet Banking PF,2021-09-13,07,PF,Alta Renda,FALSE,274,321,70,Consulta OK,Consulta OK,0,-23.257318320966856,-46.70478471332156
1746,14,NEGAR,Internet Banking PF,2021-09-04,03,PF,Média Renda,TRUE,3358,25,86,Consulta OK,Consulta OK,0,-23.07716866825751,-46.71286807740512
1747,9,DERIVAR,Internet Banking PF,2021-09-09,06,PF,Alta Renda,TRUE,779,420,22,Consulta OK,Consulta OK,0,-23.153498439034298,-46.75380101941645
1748,14,DERIVAR,Mobile Banking PF,2021-09-07,09,PF,Altíssima Renda,TRUE,2007,427,13,Consulta OK,Consulta OK,0,-23.66709650926239,-46.86335540399303
1749,14,APROVAR,Internet Banking PF,2021-09-09,10,PF,Altíssima Renda,TRUE,2627,330,71,Consulta OK,Consulta OK,2020163,-23.69891776169561,-46.68954821804297
1750,11,DERIVAR,Internet Banking PF,2021-09-12,07,PF,Média Renda,TRUE,2775,182,13,Consulta OK,Consulta OK,0,-23.45554612418566,-46.45056546304717
1751,5,NEGAR,Internet Banking PF,2021-09-14,04,PF,Massificado,TRUE,3162,107,72,Consulta OK,Consulta OK,0,-23.830159698710357,-47.025446509711436
1752,20,NEGAR,Mobile Banking PJ,2021-09-19,04,PJ,Alta Renda,TRUE,1517,254,2,Consulta OK,Consulta OK,0,-23.762081049816434,-46.53861839630282
1753,1,NEGAR,Mobile Banking PJ,2021-09-16,02,PJ,Alta Renda,TRUE,2073,526,104,TimeOut,TimeOut,0,-23.735506501897948,-46.50069818675003
1754,12,NEGAR,Internet Banking PJ,2021-09-16,02,PJ,Média Renda,FALSE,76,366,63,Consulta OK,Consulta OK,0,-23.589353660602605,-46.48369755868037
1755,11,APROVAR,Mobile Banking PJ,2021-09-17,10,PJ,Massificado,TRUE,482,399,24,Consulta OK,Consulta OK,910498,-23.399949517818033,-46.48472925590087
1756,7,NEGAR,Agência Física PJ,2021-09-12,02,PJ,Altíssima Renda,FALSE,3558,151,29,Consulta OK,Consulta OK,0,-23.424811261147127,-46.433922264349846
1757,4,DERIVAR,Internet Banking PF,2021-09-15,08,PF,Alta Renda,TRUE,2811,392,18,Consulta OK,Consulta OK,0,-23.8685118125601,-46.53555595957251
1758,10,DERIVAR,Agência Física PJ,2021-09-05,08,PJ,Alta Renda,FALSE,5428,409,39,Consulta OK,Consulta OK,0,-23.481404884150333,-46.69490300210585
1759,7,NEGAR,Mobile Banking PJ,2021-09-02,03,PJ,Altíssima Renda,FALSE,669,165,64,Consulta OK,Consulta OK,0,-23.33916644082447,-46.403683427307286
1760,18,NEGAR,Mobile Banking PJ,2021-09-11,02,PJ,Média Renda,FALSE,4374,165,69,Consulta OK,Consulta OK,0,-23.50175855252266,-46.43987271277706
1761,5,DERIVAR,Internet Banking PF,2021-09-14,09,PF,Média Renda,TRUE,699,196,75,Consulta OK,Consulta OK,0,-23.02914974836785,-46.348487250613694
1762,11,NEGAR,Mobile Banking PF,2021-09-11,04,PF,Altíssima Renda,FALSE,169,312,14,Consulta OK,Consulta OK,0,-23.23042924099232,-46.86140136473639
1763,10,DERIVAR,Agência Física PJ,2021-09-03,07,PJ,Média Renda,FALSE,382,238,49,Consulta OK,Consulta OK,0,-23.989588166931885,-46.52698149475178
1764,19,NEGAR,Agência Física PJ,2021-09-01,02,PJ,Massificado,TRUE,2833,167,65,Consulta OK,Consulta OK,0,-23.591108355736363,-46.732805047384616
1765,8,NEGAR,Internet Banking PF,2021-09-02,01,PF,Altíssima Renda,FALSE,806,241,59,Consulta OK,Consulta OK,0,-23.32487938074874,-46.88483309867364
1766,8,DERIVAR,Agência Física PJ,2021-09-11,07,PJ,Altíssima Renda,FALSE,116,400,14,Consulta OK,Consulta OK,0,-23.61154646245734,-46.453259673231166
1767,4,NEGAR,Agência Física PJ,2021-09-07,03,PJ,Média Renda,TRUE,3773,480,69,Consulta OK,Consulta OK,0,-23.508393454815636,-46.618766406339574
1768,13,NEGAR,Agência Física PF,2021-09-12,02,PF,Massificado,TRUE,3601,422,57,Consulta OK,Consulta OK,0,-23.58507824244821,-46.57286539631983
1769,19,NEGAR,Mobile Banking PF,2021-09-12,01,PF,Massificado,TRUE,3569,247,74,Consulta OK,Consulta OK,0,-23.334896521064415,-46.20496272792462
1770,1,APROVAR,Agência Física PF,2021-09-15,10,PF,Massificado,FALSE,3831,101,59,Consulta OK,Consulta OK,3359787,-23.415135633207367,-46.823560120742044
1771,19,DERIVAR,Mobile Banking PF,2021-09-11,07,PF,Altíssima Renda,FALSE,6638,202,50,Consulta OK,Consulta OK,0,-23.36129593770759,-46.681310632850995
1772,11,APROVAR,Agência Física PJ,2021-09-10,10,PJ,Altíssima Renda,TRUE,408,289,11,Consulta OK,Consulta OK,464712,-23.451560524879806,-46.47586425491901
1773,7,APROVAR,Mobile Banking PJ,2021-09-14,10,PJ,Massificado,TRUE,2776,222,7,Consulta OK,Consulta OK,1998720,-23.609059651921296,-46.7759192194872
1774,13,NEGAR,Internet Banking PJ,2021-09-11,03,PJ,Alta Renda,FALSE,6967,488,98,Consulta OK,Consulta OK,0,-23.87616000130879,-46.49605164350988
1775,14,DERIVAR,Mobile Banking PJ,2021-09-19,08,PJ,Altíssima Renda,TRUE,746,175,57,Consulta OK,Consulta OK,0,-23.72459662122033,-47.12469718010246
1776,19,NEGAR,Internet Banking PJ,2021-09-02,02,PJ,Massificado,FALSE,3129,489,46,Consulta OK,Consulta OK,0,-23.696913439978143,-46.875379826835974
1777,17,NEGAR,Agência Física PF,2021-09-17,04,PF,Altíssima Renda,TRUE,5802,36,90,Consulta OK,Consulta OK,0,-23.58613237419033,-46.49858018551632
1778,10,DERIVAR,Agência Física PJ,2021-09-05,08,PJ,Altíssima Renda,TRUE,5478,177,87,Consulta OK,Consulta OK,0,-23.707063190316397,-46.5540360516822
1779,8,NEGAR,Internet Banking PJ,2021-09-05,02,PJ,Massificado,TRUE,5545,212,2,Consulta OK,Consulta OK,0,-23.643621805300423,-46.712379246074875
1780,12,DERIVAR,Internet Banking PJ,2021-09-17,07,PJ,Altíssima Renda,TRUE,886,408,79,Consulta OK,Consulta OK,0,-23.32740843393212,-46.291197433924225
1781,14,DERIVAR,Internet Banking PF,2021-09-07,08,PF,Média Renda,FALSE,4474,280,26,Consulta OK,Consulta OK,0,-23.207874431197382,-46.63804691890648
1782,7,DERIVAR,Internet Banking PF,2021-09-19,06,PF,Média Renda,TRUE,2576,59,20,Consulta OK,Consulta OK,0,-23.725951565381287,-46.580241975936595
1783,14,DERIVAR,Mobile Banking PJ,2021-09-19,09,PJ,Média Renda,TRUE,6050,513,76,TimeOut,Consulta OK,0,-23.14715791496047,-46.677135187897356
1784,6,NEGAR,Internet Banking PF,2021-09-16,04,PF,Altíssima Renda,TRUE,3585,293,27,Consulta OK,Consulta OK,0,-23.81185227936837,-46.49475969384274
1785,13,NEGAR,Agência Física PJ,2021-09-07,01,PJ,Altíssima Renda,FALSE,1635,373,72,Consulta OK,Consulta OK,0,-23.750691439770186,-46.745769787092875
1786,3,NEGAR,Internet Banking PJ,2021-09-04,01,PJ,Média Renda,FALSE,1872,406,45,Consulta OK,Consulta OK,0,-23.517007405055857,-46.2998281556274
1787,15,NEGAR,Mobile Banking PF,2021-09-15,02,PF,Alta Renda,FALSE,5575,303,92,Consulta OK,Consulta OK,0,-23.42345331885492,-46.45037391947775
1788,12,DERIVAR,Internet Banking PF,2021-09-18,07,PF,Massificado,TRUE,1964,126,22,Consulta OK,Consulta OK,0,-23.477006668686872,-46.39598806882506
1789,18,NEGAR,Internet Banking PF,2021-09-08,01,PF,Altíssima Renda,TRUE,1500,418,48,Consulta OK,Consulta OK,0,-23.531613833605867,-46.440732377834
1790,11,DERIVAR,Agência Física PJ,2021-09-11,08,PJ,Alta Renda,TRUE,2798,403,60,Consulta OK,Consulta OK,0,-23.457005171268786,-46.57645251005685
1791,14,NEGAR,Agência Física PJ,2021-09-09,03,PJ,Massificado,FALSE,3439,113,27,Consulta OK,Consulta OK,0,-23.134469055889927,-46.54193441481714
1792,3,NEGAR,Mobile Banking PJ,2021-09-07,05,PJ,Massificado,TRUE,2506,62,75,Consulta OK,Consulta OK,0,-23.471094174778745,-46.59949133452847
1793,8,NEGAR,Agência Física PJ,2021-09-07,04,PJ,Média Renda,FALSE,3245,276,55,Consulta OK,Consulta OK,0,-23.656282599348035,-46.44053915281669
1794,20,NEGAR,Internet Banking PF,2021-09-07,04,PF,Média Renda,TRUE,3108,251,5,Consulta OK,Consulta OK,0,-23.48160734602744,-46.78118120956117
1795,20,DERIVAR,Internet Banking PF,2021-09-12,08,PF,Massificado,FALSE,4027,450,30,Consulta OK,Consulta OK,0,-23.47523571649025,-46.59415178997757
1796,11,NEGAR,Internet Banking PJ,2021-09-01,04,PJ,Altíssima Renda,TRUE,1741,207,11,Consulta OK,Consulta OK,0,-23.46031338028806,-46.56543074537524
1797,15,DERIVAR,Agência Física PJ,2021-09-20,07,PJ,Massificado,TRUE,4848,542,47,TimeOut,Consulta OK,0,-23.869746916488324,-46.513800920373846
1798,12,APROVAR,Agência Física PJ,2021-09-18,10,PJ,Média Renda,TRUE,1661,235,76,Consulta OK,Consulta OK,2951597,-23.926068816627065,-46.47225469566449
1799,11,NEGAR,Mobile Banking PJ,2021-09-17,03,PJ,Massificado,TRUE,2813,472,87,Consulta OK,Consulta OK,0,-23.663260332016137,-46.66346120996121
1800,10,DERIVAR,Internet Banking PJ,2021-09-02,06,PJ,Média Renda,FALSE,4564,276,46,Consulta OK,Consulta OK,0,-23.455510139301627,-46.68244677892474
1801,17,DERIVAR,Agência Física PJ,2021-09-10,08,PJ,Alta Renda,FALSE,6729,364,4,Consulta OK,Consulta OK,0,-23.693656611051775,-46.28942295336757
1802,16,NEGAR,Mobile Banking PJ,2021-09-08,05,PJ,Massificado,TRUE,3030,223,90,Consulta OK,Consulta OK,0,-23.782556710136237,-46.307272106149895
1803,1,NEGAR,Internet Banking PJ,2021-09-16,01,PJ,Alta Renda,FALSE,585,214,41,Consulta OK,Consulta OK,0,-23.248245496805843,-46.15914829749697
1804,17,DERIVAR,Agência Física PJ,2021-09-14,09,PJ,Altíssima Renda,TRUE,262,270,86,Consulta OK,Consulta OK,0,-23.628823700411424,-46.80869211456643
1805,12,APROVAR,Mobile Banking PF,2021-09-12,10,PF,Média Renda,FALSE,3687,123,28,Consulta OK,Consulta OK,3100767,-23.509574247967674,-46.5182567567117
1806,9,DERIVAR,Agência Física PF,2021-09-08,07,PF,Altíssima Renda,TRUE,338,41,65,Consulta OK,Consulta OK,0,-23.714544230761593,-46.585433982808716
1807,3,DERIVAR,Internet Banking PJ,2021-09-01,08,PJ,Alta Renda,FALSE,4046,467,52,Consulta OK,Consulta OK,0,-23.255747998619043,-46.85735766406876
1808,19,NEGAR,Mobile Banking PJ,2021-09-08,04,PJ,Alta Renda,FALSE,3981,206,22,Consulta OK,Consulta OK,0,-23.532864311740155,-47.00034865546523
1809,2,DERIVAR,Internet Banking PF,2021-09-02,08,PF,Altíssima Renda,FALSE,3304,549,18,TimeOut,Consulta OK,0,-23.636336006266653,-46.475959882693765
1810,8,NEGAR,Internet Banking PJ,2021-09-04,01,PJ,Altíssima Renda,FALSE,1712,299,45,Consulta OK,Consulta OK,0,-23.417832482682233,-46.78738108272394
1811,20,NEGAR,Internet Banking PJ,2021-09-15,02,PJ,Altíssima Renda,FALSE,6979,490,83,Consulta OK,Consulta OK,0,-23.713185773102627,-46.65400514630532
1812,14,DERIVAR,Agência Física PF,2021-09-18,09,PF,Média Renda,TRUE,1069,171,35,Consulta OK,Consulta OK,0,-23.772591247081508,-46.713800427634816
1813,10,NEGAR,Internet Banking PJ,2021-09-11,03,PJ,Alta Renda,FALSE,6641,239,103,Consulta OK,TimeOut,0,-23.513213833166883,-46.52140699675663
1814,18,DERIVAR,Mobile Banking PJ,2021-09-12,07,PJ,Altíssima Renda,TRUE,4912,125,5,Consulta OK,Consulta OK,0,-23.568678659510514,-46.38463106741884
1815,17,NEGAR,Internet Banking PJ,2021-09-14,05,PJ,Alta Renda,FALSE,5324,178,18,Consulta OK,Consulta OK,0,-23.685978090939862,-46.557125401000974
1816,11,NEGAR,Agência Física PF,2021-09-20,04,PF,Alta Renda,FALSE,4051,362,29,Consulta OK,Consulta OK,0,-23.244159494227826,-46.398903204743846
1817,16,DERIVAR,Mobile Banking PF,2021-09-05,08,PF,Massificado,FALSE,314,65,3,Consulta OK,Consulta OK,0,-23.563103563386406,-46.19286983879003
1818,19,NEGAR,Agência Física PJ,2021-09-12,05,PJ,Altíssima Renda,FALSE,957,195,66,Consulta OK,Consulta OK,0,-23.233431025411726,-46.50427989411683
1819,16,DERIVAR,Mobile Banking PF,2021-09-16,09,PF,Altíssima Renda,FALSE,3881,226,73,Consulta OK,Consulta OK,0,-23.699393677000007,-46.79712057452299
1820,15,APROVAR,Internet Banking PJ,2021-09-09,10,PJ,Média Renda,FALSE,6600,172,74,Consulta OK,Consulta OK,8514000,-23.629598751146258,-46.28912863042478
1821,1,DERIVAR,Agência Física PF,2021-09-09,07,PF,Altíssima Renda,TRUE,6315,123,50,Consulta OK,Consulta OK,0,-23.513963060837543,-46.72566170672208
1822,11,DERIVAR,Agência Física PF,2021-09-18,09,PF,Alta Renda,FALSE,2057,256,99,Consulta OK,Consulta OK,0,-23.726725552002982,-46.742181588283394
1823,7,DERIVAR,Mobile Banking PJ,2021-09-02,09,PJ,Altíssima Renda,TRUE,6151,284,96,Consulta OK,Consulta OK,0,-23.259195078568723,-46.551179088307116
1824,12,NEGAR,Agência Física PJ,2021-09-14,02,PJ,Massificado,TRUE,6011,61,10,Consulta OK,Consulta OK,0,-23.67321651070398,-46.28209816869122
1825,11,NEGAR,Internet Banking PJ,2021-09-10,05,PJ,Altíssima Renda,FALSE,4863,488,63,Consulta OK,Consulta OK,0,-23.730360537666527,-46.53585707955839
1826,20,DERIVAR,Mobile Banking PF,2021-09-05,08,PF,Massificado,FALSE,355,312,43,Consulta OK,Consulta OK,0,-23.55103994146707,-46.65482805020797
1827,10,NEGAR,Internet Banking PJ,2021-09-09,01,PJ,Altíssima Renda,FALSE,1906,223,73,Consulta OK,Consulta OK,0,-23.48196708051113,-46.28963982561854
1828,11,DERIVAR,Mobile Banking PF,2021-09-08,09,PF,Massificado,TRUE,3805,119,96,Consulta OK,Consulta OK,0,-23.42656978096503,-46.65840608621041
1829,3,DERIVAR,Agência Física PJ,2021-09-12,09,PJ,Massificado,FALSE,6815,510,72,TimeOut,Consulta OK,0,-23.245940733533118,-46.64382161630563
1830,6,NEGAR,Mobile Banking PJ,2021-09-17,04,PJ,Altíssima Renda,FALSE,4910,150,48,Consulta OK,Consulta OK,0,-23.263296338768704,-46.467074727556714
1831,2,DERIVAR,Mobile Banking PJ,2021-09-11,08,PJ,Massificado,FALSE,5929,94,79,Consulta OK,Consulta OK,0,-23.599799600781704,-46.72594990472047
1832,5,NEGAR,Internet Banking PF,2021-09-09,02,PF,Alta Renda,TRUE,5330,49,15,Consulta OK,Consulta OK,0,-23.395639888065247,-46.8190238357358
1833,6,DERIVAR,Mobile Banking PF,2021-09-08,09,PF,Altíssima Renda,FALSE,1466,303,69,Consulta OK,Consulta OK,0,-23.672357189667675,-46.660284100913216
1834,3,NEGAR,Internet Banking PF,2021-09-06,02,PF,Altíssima Renda,FALSE,4877,163,66,Consulta OK,Consulta OK,0,-23.56011771553962,-46.714133611965245
1835,7,NEGAR,Agência Física PJ,2021-09-03,02,PJ,Altíssima Renda,FALSE,5012,88,73,Consulta OK,Consulta OK,0,-23.40404402034303,-46.77443491681814
1836,20,NEGAR,Internet Banking PF,2021-09-01,05,PF,Média Renda,TRUE,3777,514,37,TimeOut,Consulta OK,0,-23.650089277791007,-46.46457752612521
1837,2,NEGAR,Internet Banking PJ,2021-09-15,04,PJ,Alta Renda,TRUE,1580,413,46,Consulta OK,Consulta OK,0,-23.900007562904428,-46.52196500183416
1838,5,DERIVAR,Mobile Banking PJ,2021-09-09,09,PJ,Altíssima Renda,TRUE,1639,344,44,Consulta OK,Consulta OK,0,-23.381388781655733,-46.668273466987955
1839,17,NEGAR,Internet Banking PF,2021-09-09,05,PF,Massificado,FALSE,1711,32,36,Consulta OK,Consulta OK,0,-23.491402628897244,-46.54459828709703
1840,20,NEGAR,Internet Banking PJ,2021-09-09,02,PJ,Massificado,FALSE,6686,18,66,Consulta OK,Consulta OK,0,-23.25515106676539,-46.61554706916771
